,fdc_id,simple_category,energy,protein,fat,carb,sugar,fiber,Na,Ca,Fe,cate_id
12850,512927,Sauces and Condiments,0.25671875,0.37471875,0.48965625,0.28978125,0.3771875,0.62965625,0.7368125,0.40596875,0.63471875,7
12851,383943,Sauces and Condiments,0.64746875,0.081375,0.933375,0.28978125,0.104875,0.20790625,0.95790625,0.15271875,0.1688125,7
12852,498182,Sauces and Condiments,0.4036875,0.081375,0.13184375,0.7084375,0.86703125,0.20790625,0.99,0.15271875,0.1688125,7
12853,599702,Sauces and Condiments,0.47578125,0.297,0.7075625,0.50825,0.75175,0.59475,0.4891875,0.56753125,0.4565625,7
12854,500159,Sauces and Condiments,0.64746875,0.081375,0.933375,0.28978125,0.441,0.20790625,0.897625,0.15271875,0.1688125,7
12855,659210,Sauces and Condiments,0.15359375,0.2631875,0.35971875,0.3369375,0.54821875,0.611375,0.6009375,0.15271875,0.7236875,7
12856,362956,Sauces and Condiments,0.634875,0.081375,0.8545625,0.4616875,0.7035625,0.20790625,0.9201875,0.15271875,0.1688125,7
12857,370845,Sauces and Condiments,0.47225,0.081375,0.13184375,0.7468125,0.90859375,0.20790625,0.339875,0.8419375,0.84340625,7
12858,533050,Sauces and Condiments,0.0071875,0.081375,0.13184375,0.04196875,0.104875,0.20790625,0.0453125,0.15271875,0.1688125,7
12859,386028,Sauces and Condiments,0.99303125,0.081375,0.993125,0.3166875,0.104875,0.20790625,0.81975,0.15271875,0.1688125,7
12860,400472,Sauces and Condiments,0.65653125,0.56571875,0.6995,0.76584375,0.62503125,0.989625,0.96421875,0.94384375,0.98684375,7
12861,617136,Sauces and Condiments,0.9963125,0.081375,0.9991875,0.04196875,0.104875,0.20790625,0.0453125,0.15271875,0.1688125,7
12862,890214,Sauces and Condiments,0.690875,0.37471875,0.933375,0.14221875,0.104875,0.20790625,0.889,0.649875,0.1688125,7
12863,603408,Sauces and Condiments,0.27290625,0.20146875,0.533,0.2214375,0.5136875,0.611375,0.4486875,0.393625,0.7429375,7
12864,460529,Sauces and Condiments,0.0315625,0.081375,0.13184375,0.30203125,0.104875,0.20790625,0.6009375,0.15271875,0.1688125,7
12865,638732,Sauces and Condiments,0.99525,0.081375,0.99784375,0.04196875,0.104875,0.20790625,0.0453125,0.15271875,0.1688125,7
12866,736050,Sauces and Condiments,0.4616875,0.3361875,0.7305,0.3318125,0.50659375,0.20790625,0.87065625,0.6955625,0.1688125,7
12867,583844,Sauces and Condiments,0.45028125,0.4128125,0.619375,0.56703125,0.5640625,0.57990625,0.6694375,0.15271875,0.5773125,7
12868,468807,Sauces and Condiments,0.2904375,0.39321875,0.460125,0.3975625,0.456,0.79490625,0.5256875,0.66025,0.64384375,7
12869,1036699,Sauces and Condiments,0.19171875,0.267125,0.42928125,0.33934375,0.5136875,0.611375,0.43971875,0.4999375,0.62028125,7
12870,553988,Sauces and Condiments,0.2391875,0.26040625,0.358125,0.45346875,0.6976875,0.611375,0.5610625,0.49190625,0.5513125,7
12871,389483,Sauces and Condiments,0.66675,0.86221875,0.13184375,0.86259375,0.815,0.20790625,0.984375,0.952125,0.1688125,7
12872,388543,Sauces and Condiments,0.1650625,0.081375,0.4160625,0.22890625,0.104875,0.20790625,0.97109375,0.15271875,0.1688125,7
12873,356616,Sauces and Condiments,0.0071875,0.081375,0.13184375,0.04196875,0.104875,0.20790625,0.999375,0.15271875,0.1688125,7
12874,595027,Sauces and Condiments,0.2005,0.2788125,0.4355625,0.32915625,0.29703125,0.48353125,0.87603125,0.50809375,0.4693125,7
12875,367281,Sauces and Condiments,0.0315625,0.081375,0.13184375,0.14221875,0.441,0.20790625,0.4806875,0.15271875,0.1688125,7
12876,446398,Sauces and Condiments,0.4036875,0.56571875,0.55921875,0.38884375,0.104875,0.7831875,0.54928125,0.82496875,0.63471875,7
12877,681618,Sauces and Condiments,0.59965625,0.081375,0.13184375,0.83890625,0.96071875,0.20790625,0.98125,0.15271875,0.1688125,7
12878,539502,Sauces and Condiments,0.54334375,0.081375,0.8298125,0.28978125,0.104875,0.20790625,0.8125625,0.15271875,0.1688125,7
12879,545519,Sauces and Condiments,0.53653125,0.5541875,0.7811875,0.2786875,0.4261875,0.20790625,0.73634375,0.86990625,0.1688125,7
12880,493587,Sauces and Condiments,0.45478125,0.081375,0.6995,0.5450625,0.7734375,0.7831875,0.9315625,0.15271875,0.1688125,7
12881,565155,Sauces and Condiments,0.4976875,0.081375,0.74778125,0.28978125,0.104875,0.20790625,0.88196875,0.15271875,0.943125,7
12882,548245,Sauces and Condiments,0.0071875,0.081375,0.13184375,0.04196875,0.104875,0.20790625,0.99775,0.9266875,0.1688125,7
12883,380823,Sauces and Condiments,0.4781875,0.2975625,0.64334375,0.602,0.65459375,0.59475,0.51284375,0.15271875,0.89228125,7
12884,700816,Sauces and Condiments,0.45478125,0.081375,0.7874375,0.04196875,0.104875,0.20790625,0.9493125,0.649875,0.1688125,7
12885,522688,Sauces and Condiments,0.82909375,0.081375,0.7874375,0.78375,0.847625,0.20790625,0.9315625,0.15271875,0.1688125,7
12886,459235,Sauces and Condiments,0.89921875,0.56571875,0.97221875,0.28978125,0.104875,0.20790625,0.92171875,0.82496875,0.1688125,7
12887,659838,Sauces and Condiments,0.0071875,0.081375,0.13184375,0.04196875,0.104875,0.20790625,0.97784375,0.15271875,0.1688125,7
12888,496700,Sauces and Condiments,0.1650625,0.081375,0.13184375,0.38884375,0.62503125,0.20790625,0.92746875,0.15271875,0.1688125,7
12889,617986,Sauces and Condiments,0.09040625,0.081375,0.13184375,0.28978125,0.441,0.20790625,0.54928125,0.15271875,0.1688125,7
12890,565197,Sauces and Condiments,0.0374375,0.081375,0.13184375,0.1710625,0.4840625,0.8218125,0.96859375,0.8419375,0.84340625,7
12891,374606,Sauces and Condiments,0.09040625,0.081375,0.13184375,0.14221875,0.104875,0.7831875,0.94403125,0.15271875,0.1688125,7
12892,523055,Sauces and Condiments,0.6100625,0.31984375,0.7261875,0.6654375,0.8583125,0.20790625,0.986,0.15271875,0.1688125,7
12893,532387,Sauces and Condiments,0.0315625,0.081375,0.13184375,0.14221875,0.441,0.7831875,0.7958125,0.15271875,0.8210625,7
12894,622868,Sauces and Condiments,0.99140625,0.081375,0.99440625,0.04196875,0.104875,0.20790625,0.71540625,0.15271875,0.1688125,7
12895,490704,Sauces and Condiments,0.4219375,0.255875,0.58825,0.61778125,0.64703125,0.57990625,0.45815625,0.37815625,0.3765625,7
12896,380636,Sauces and Condiments,0.45478125,0.081375,0.13184375,0.74996875,0.91240625,0.7831875,0.53121875,0.15271875,0.1688125,7
12897,482880,Sauces and Condiments,0.10521875,0.081375,0.13184375,0.3166875,0.4840625,0.20790625,0.45215625,0.15271875,0.1688125,7
12898,368601,Sauces and Condiments,0.0071875,0.081375,0.13184375,0.04196875,0.104875,0.20790625,0.97709375,0.15271875,0.998625,7
12899,381758,Sauces and Condiments,0.09040625,0.081375,0.13184375,0.28978125,0.441,0.7831875,0.8125625,0.15271875,0.63471875,7
12900,584036,Sauces and Condiments,0.9803125,0.081375,0.99178125,0.04196875,0.104875,0.20790625,0.897625,0.15271875,0.1688125,7
12901,1072809,Sauces and Condiments,0.903625,0.73459375,0.9663125,0.34128125,0.55484375,0.20790625,0.78665625,0.929375,0.743625,7
12902,479816,Sauces and Condiments,0.732375,0.802,0.380875,0.9001875,0.5794375,0.8218125,0.81975,0.15271875,0.669,7
12903,462320,Sauces and Condiments,0.21815625,0.2631875,0.3389375,0.41965625,0.66525,0.70965625,0.54015625,0.4999375,0.4659375,7
12904,369837,Sauces and Condiments,0.0315625,0.081375,0.13184375,0.14221875,0.104875,0.20790625,0.97,0.15271875,0.1688125,7
12905,403014,Sauces and Condiments,0.10521875,0.081375,0.13184375,0.3166875,0.4840625,0.8218125,0.86040625,0.15271875,0.669,7
12906,983367,Sauces and Condiments,0.92809375,0.64596875,0.9675,0.43353125,0.29703125,0.62965625,0.84084375,0.94109375,0.63471875,7
12907,619642,Sauces and Condiments,0.64746875,0.88225,0.13184375,0.83890625,0.925375,0.989625,0.33328125,0.7931875,0.979875,7
12908,1081999,Sauces and Condiments,0.0315625,0.081375,0.13184375,0.14928125,0.456,0.79490625,0.76634375,0.51446875,0.40828125,7
12909,536269,Sauces and Condiments,0.59965625,0.081375,0.8298125,0.28978125,0.104875,0.20790625,0.8645,0.15271875,0.1688125,7
12910,809266,Sauces and Condiments,0.09040625,0.081375,0.13184375,0.38884375,0.62503125,0.7831875,0.84084375,0.50809375,0.1688125,7
12911,382752,Sauces and Condiments,0.48378125,0.081375,0.13184375,0.76,0.92815625,0.20790625,0.857875,0.15271875,0.58675,7
12912,397062,Sauces and Condiments,0.690875,0.081375,0.8975625,0.5945625,0.7734375,0.20790625,0.85325,0.32265625,0.1688125,7
12913,377590,Sauces and Condiments,0.0315625,0.37471875,0.13184375,0.14221875,0.104875,0.7831875,0.74909375,0.15271875,0.1688125,7
12914,385973,Sauces and Condiments,0.148,0.35190625,0.13184375,0.45346875,0.60640625,0.20790625,0.80675,0.6319375,0.61390625,7
12915,775280,Sauces and Condiments,0.3884375,0.081375,0.13184375,0.692,0.8583125,0.20790625,0.84496875,0.61309375,0.8711875,7
12916,538450,Sauces and Condiments,0.3510625,0.4128125,0.5726875,0.3166875,0.4840625,0.20790625,0.59678125,0.8419375,0.669,7
12917,774576,Sauces and Condiments,0.8504375,0.35740625,0.9615,0.27453125,0.61525,0.20790625,0.94015625,0.15271875,0.1688125,7
12918,389218,Sauces and Condiments,0.09040625,0.081375,0.13184375,0.28978125,0.441,0.20790625,0.56946875,0.15271875,0.1688125,7
12919,472074,Sauces and Condiments,0.4789375,0.423625,0.74778125,0.32703125,0.50365625,0.20790625,0.76990625,0.8505625,0.1688125,7
12920,387868,Sauces and Condiments,0.18803125,0.26175,0.336375,0.3966875,0.663375,0.70965625,0.57278125,0.393625,0.4659375,7
12921,385799,Sauces and Condiments,0.09040625,0.081375,0.13184375,0.28978125,0.441,0.7831875,0.7716875,0.15271875,0.1688125,7
12922,407132,Sauces and Condiments,0.39571875,0.55025,0.59409375,0.37965625,0.61525,0.48353125,0.74046875,0.89175,0.1688125,7
12923,743694,Sauces and Condiments,0.0071875,0.081375,0.13184375,0.04196875,0.104875,0.20790625,0.9458125,0.15271875,0.1688125,7
12924,1084395,Sauces and Condiments,0.86953125,0.081375,0.94809375,0.5945625,0.82596875,0.20790625,0.6660625,0.15271875,0.1688125,7
12925,536448,Sauces and Condiments,0.45478125,0.081375,0.6995,0.38884375,0.62503125,0.20790625,0.92746875,0.15271875,0.1688125,7
12926,598325,Sauces and Condiments,0.33771875,0.583875,0.5419375,0.25053125,0.33928125,0.57990625,0.50071875,0.663,0.58025,7
12927,739438,Sauces and Condiments,0.09040625,0.781125,0.13184375,0.28978125,0.62503125,0.20790625,0.9745625,0.94675,0.1688125,7
12928,1033045,Sauces and Condiments,0.18359375,0.081375,0.13184375,0.4085,0.64703125,0.20790625,0.64790625,0.15271875,0.669,7
12929,374457,Sauces and Condiments,0.437875,0.27203125,0.6484375,0.510125,0.42425,0.611375,0.6020625,0.393625,0.47340625,7
12930,458966,Sauces and Condiments,0.4976875,0.295875,0.69065625,0.5945625,0.613625,0.57990625,0.46484375,0.31834375,0.5156875,7
12931,509752,Sauces and Condiments,0.1650625,0.37471875,0.3180625,0.38884375,0.441,0.7831875,0.45215625,0.15271875,0.63471875,7
12932,713146,Sauces and Condiments,0.33090625,0.081375,0.13184375,0.04196875,0.104875,0.20790625,0.9816875,0.15271875,0.1688125,7
12933,557592,Sauces and Condiments,0.20390625,0.081375,0.13184375,0.511,0.75265625,0.7505,0.7650625,0.62175,0.567625,7
12934,413138,Sauces and Condiments,0.94921875,0.081375,0.95746875,0.7345625,0.91240625,0.20790625,0.85325,0.15271875,0.8210625,7
12935,1045149,Sauces and Condiments,0.87925,0.4128125,0.967,0.4085,0.31615625,0.8218125,0.74409375,0.677625,0.7725,7
12936,386092,Sauces and Condiments,0.18803125,0.26175,0.336375,0.35440625,0.609,0.611375,0.57278125,0.4184375,0.5376875,7
12937,777246,Sauces and Condiments,0.277125,0.31534375,0.47571875,0.37965625,0.55484375,0.70965625,0.54684375,0.4999375,0.523125,7
12938,499026,Sauces and Condiments,0.37146875,0.081375,0.51503125,0.5450625,0.7734375,0.20790625,0.94403125,0.32265625,0.1688125,7
12939,564483,Sauces and Condiments,0.0315625,0.081375,0.13184375,0.14221875,0.104875,0.20790625,0.7088125,0.15271875,0.63471875,7
12940,414579,Sauces and Condiments,0.27290625,0.267125,0.533,0.27175,0.5136875,0.611375,0.50215625,0.15271875,0.4693125,7
12941,593351,Sauces and Condiments,0.96271875,0.081375,0.98734375,0.4878125,0.720875,0.20790625,0.7425625,0.15271875,0.1688125,7
12942,520558,Sauces and Condiments,0.22546875,0.27203125,0.44946875,0.34225,0.5173125,0.70965625,0.50640625,0.5916875,0.567625,7
12943,1081499,Sauces and Condiments,0.4616875,0.3361875,0.4330625,0.71359375,0.88765625,0.20790625,0.6788125,0.48078125,0.1688125,7
12944,525540,Sauces and Condiments,0.33090625,0.081375,0.45475,0.5450625,0.80459375,0.20790625,0.85325,0.15271875,0.1688125,7
12945,685190,Sauces and Condiments,0.08278125,0.081375,0.13184375,0.27453125,0.42209375,0.76959375,0.8439375,0.15271875,0.6226875,7
12946,379145,Sauces and Condiments,0.08278125,0.081375,0.13184375,0.27453125,0.42209375,0.20790625,0.45890625,0.63853125,0.1688125,7
12947,959123,Sauces and Condiments,0.40996875,0.23471875,0.7093125,0.09696875,0.104875,0.5463125,0.88196875,0.43025,0.1688125,7
12948,361190,Sauces and Condiments,0.4616875,0.081375,0.13184375,0.7468125,0.90303125,0.20790625,0.88509375,0.15271875,0.59628125,7
12949,799563,Sauces and Condiments,0.54334375,0.37471875,0.7874375,0.38884375,0.104875,0.7831875,0.46709375,0.15271875,0.1688125,7
12950,366765,Sauces and Condiments,0.08278125,0.081375,0.13184375,0.37965625,0.42209375,0.76959375,0.78665625,0.15271875,0.6226875,7
12951,712402,Sauces and Condiments,0.0071875,0.081375,0.13184375,0.04196875,0.104875,0.20790625,0.0453125,0.15271875,0.1688125,7
12952,664870,Sauces and Condiments,0.09040625,0.081375,0.13184375,0.28978125,0.441,0.7831875,0.8645,0.15271875,0.1688125,7
12953,372257,Sauces and Condiments,0.6164375,0.081375,0.81725,0.57934375,0.7625625,0.89878125,0.97246875,0.15271875,0.8059375,7
12954,780826,Sauces and Condiments,0.33771875,0.2279375,0.54078125,0.439125,0.658625,0.62965625,0.6020625,0.15271875,0.40828125,7
12955,390420,Sauces and Condiments,0.571375,0.60003125,0.71709375,0.7198125,0.78609375,0.92671875,0.3865,0.15271875,0.84340625,7
12956,543427,Sauces and Condiments,0.63840625,0.745125,0.53934375,0.831875,0.75265625,0.97078125,0.9893125,0.91025,0.1688125,7
12957,701722,Sauces and Condiments,0.15359375,0.081375,0.13184375,0.37965625,0.61525,0.76959375,0.698875,0.4999375,0.5051875,7
12958,563939,Sauces and Condiments,0.86953125,0.081375,0.94809375,0.63071875,0.82596875,0.20790625,0.68875,0.15271875,0.63471875,7
12959,581773,Sauces and Condiments,0.0071875,0.081375,0.13184375,0.04196875,0.104875,0.20790625,0.9971875,0.15271875,0.1688125,7
12960,382793,Sauces and Condiments,0.18803125,0.26040625,0.13184375,0.4168125,0.6619375,0.611375,0.74559375,0.15271875,0.46315625,7
12961,622844,Sauces and Condiments,0.37471875,0.081375,0.13184375,0.683,0.84965625,0.20790625,0.891375,0.15271875,0.1688125,7
12962,391214,Sauces and Condiments,0.4036875,0.081375,0.13184375,0.7084375,0.89765625,0.20790625,0.988625,0.15271875,0.1688125,7
12963,722584,Sauces and Condiments,0.22175,0.20146875,0.5094375,0.2214375,0.41890625,0.611375,0.5171875,0.33415625,0.1688125,7
12964,590647,Sauces and Condiments,0.0374375,0.081375,0.13184375,0.1710625,0.4840625,0.20790625,0.6625625,0.15271875,0.1688125,7
12965,793591,Sauces and Condiments,0.3884375,0.081375,0.13184375,0.69596875,0.8583125,0.20790625,0.47853125,0.15271875,0.1688125,7
12966,1095193,Sauces and Condiments,0.1650625,0.081375,0.13184375,0.47471875,0.71215625,0.20790625,0.36915625,0.50809375,0.1688125,7
12967,729948,Sauces and Condiments,0.0374375,0.081375,0.13184375,0.1710625,0.104875,0.20790625,0.87065625,0.15271875,0.4136875,7
12968,376367,Sauces and Condiments,0.36421875,0.27078125,0.57678125,0.37965625,0.42209375,0.20790625,0.8751875,0.4999375,0.1688125,7
12969,1073761,Sauces and Condiments,0.19171875,0.267125,0.44746875,0.2499375,0.55225,0.48353125,0.49240625,0.15271875,0.1688125,7
12970,1090045,Sauces and Condiments,0.0071875,0.081375,0.13184375,0.04196875,0.104875,0.20790625,0.98903125,0.15271875,0.1688125,7
12971,1072947,Sauces and Condiments,0.0315625,0.081375,0.13184375,0.28978125,0.441,0.7831875,0.8738125,0.15271875,0.1688125,7
12972,409270,Sauces and Condiments,0.33090625,0.081375,0.13184375,0.04196875,0.104875,0.20790625,0.9315625,0.15271875,0.1688125,7
12973,1072587,Sauces and Condiments,0.09040625,0.081375,0.13184375,0.38884375,0.62503125,0.7831875,0.84084375,0.15271875,0.1688125,7
12974,599677,Sauces and Condiments,0.64746875,0.081375,0.7874375,0.687625,0.104875,0.20790625,0.36915625,0.15271875,0.1688125,7
12975,1024201,Sauces and Condiments,0.690875,0.081375,0.933375,0.47471875,0.71215625,0.20790625,0.73021875,0.15271875,0.63471875,7
12976,459154,Sauces and Condiments,0.40996875,0.36034375,0.66284375,0.2020625,0.3586875,0.57990625,0.4883125,0.54384375,0.45290625,7
12977,596442,Sauces and Condiments,0.64746875,0.081375,0.8298125,0.5945625,0.80459375,0.20790625,0.8125625,0.15271875,0.1688125,7
12978,572519,Sauces and Condiments,0.51096875,0.583875,0.68040625,0.605875,0.45946875,0.91878125,0.49490625,0.8369375,0.91821875,7
12979,621030,Sauces and Condiments,0.2391875,0.26040625,0.358125,0.45346875,0.6976875,0.611375,0.5610625,0.49190625,0.5513125,7
12980,742378,Sauces and Condiments,0.92809375,0.081375,0.98790625,0.14221875,0.104875,0.20790625,0.84084375,0.15271875,0.1688125,7
12981,962677,Sauces and Condiments,0.09040625,0.081375,0.13184375,0.28978125,0.104875,0.20790625,0.9925625,0.32265625,0.1688125,7
12982,362924,Sauces and Condiments,0.37471875,0.081375,0.13184375,0.683,0.84965625,0.20790625,0.9451875,0.15271875,0.1688125,7
12983,686596,Sauces and Condiments,0.52471875,0.691,0.77275,0.117875,0.252,0.20790625,0.5521875,0.56753125,0.62903125,7
12984,435650,Sauces and Condiments,0.0071875,0.081375,0.13184375,0.04196875,0.104875,0.20790625,0.99890625,0.15271875,0.1688125,7
12985,659944,Sauces and Condiments,0.8816875,0.081375,0.7874375,0.90346875,0.95425,0.20790625,0.36915625,0.43025,0.1688125,7
12986,585161,Sauces and Condiments,0.52590625,0.63928125,0.77453125,0.32675,0.5425,0.52303125,0.6513125,0.59565625,0.47809375,7
12987,656066,Sauces and Condiments,0.0315625,0.081375,0.13184375,0.14928125,0.456,0.62965625,0.677375,0.66025,0.64384375,7
12988,1091949,Sauces and Condiments,0.626875,0.081375,0.882125,0.3166875,0.104875,0.64603125,0.9635625,0.15271875,0.86415625,7
12989,515943,Sauces and Condiments,0.04771875,0.28665625,0.13184375,0.12996875,0.4840625,0.20790625,0.72375,0.53359375,0.88615625,7
12990,372249,Sauces and Condiments,0.0071875,0.081375,0.13184375,0.04196875,0.104875,0.20790625,0.308875,0.15271875,0.1688125,7
12991,1088453,Sauces and Condiments,0.690875,0.837375,0.13184375,0.88115625,0.104875,0.9843125,0.99275,0.93109375,0.99203125,7
12992,736312,Sauces and Condiments,0.4976875,0.081375,0.74778125,0.5945625,0.7734375,0.20790625,0.88196875,0.15271875,0.508,7
12993,571049,Sauces and Condiments,0.28234375,0.081375,0.51503125,0.28978125,0.441,0.7831875,0.7088125,0.15271875,0.1688125,7
12994,366764,Sauces and Condiments,0.08278125,0.081375,0.13184375,0.37965625,0.42209375,0.76959375,0.78665625,0.15271875,0.6226875,7
12995,466622,Sauces and Condiments,0.23134375,0.37471875,0.3649375,0.38884375,0.441,0.7831875,0.4806875,0.15271875,0.1688125,7
12996,801559,Sauces and Condiments,0.36259375,0.267125,0.591125,0.27175,0.5136875,0.70965625,0.58790625,0.15271875,0.38415625,7
12997,391346,Sauces and Condiments,0.4036875,0.69740625,0.63525,0.28978125,0.29703125,0.20790625,0.60590625,0.649875,0.8210625,7
12998,673838,Sauces and Condiments,0.0071875,0.081375,0.13184375,0.04196875,0.104875,0.20790625,0.996875,0.15271875,0.1688125,7
12999,1049827,Sauces and Condiments,0.69840625,0.67721875,0.93,0.1139375,0.32515625,0.20790625,0.58665625,0.540875,0.592875,7
13000,522420,Sauces and Condiments,0.82909375,0.081375,0.95746875,0.28978125,0.441,0.20790625,0.8645,0.15271875,0.1688125,7
13001,622842,Sauces and Condiments,0.48378125,0.081375,0.13184375,0.74921875,0.916875,0.20790625,0.83725,0.15271875,0.1688125,7
13002,367148,Sauces and Condiments,0.1413125,0.19475,0.40875,0.26409375,0.28421875,0.59475,0.33678125,0.49190625,0.54625,7
13003,741086,Sauces and Condiments,0.45478125,0.37471875,0.7261875,0.28978125,0.104875,0.7831875,0.56946875,0.15271875,0.1688125,7
13004,687670,Sauces and Condiments,0.12740625,0.081375,0.45475,0.22890625,0.104875,0.20790625,0.58665625,0.15271875,0.1688125,7
13005,459928,Sauces and Condiments,0.1335,0.3419375,0.13184375,0.35984375,0.59615625,0.7505,0.68875,0.15271875,0.1688125,7
13006,543365,Sauces and Condiments,0.4036875,0.081375,0.13184375,0.7084375,0.86703125,0.20790625,0.8279375,0.15271875,0.1688125,7
13007,385807,Sauces and Condiments,0.1650625,0.37471875,0.13184375,0.38884375,0.441,0.7831875,0.60590625,0.15271875,0.1688125,7
13008,1018511,Sauces and Condiments,0.59965625,0.081375,0.13184375,0.83890625,0.96071875,0.20790625,0.98125,0.15271875,0.1688125,7
13009,1084985,Sauces and Condiments,0.0071875,0.081375,0.13184375,0.04196875,0.104875,0.20790625,0.9988125,0.15271875,0.1688125,7
13010,650784,Sauces and Condiments,0.41296875,0.081375,0.13184375,0.7213125,0.89765625,0.20790625,0.84496875,0.15271875,0.1688125,7
13011,409696,Sauces and Condiments,0.51803125,0.081375,0.80890625,0.04196875,0.104875,0.20790625,0.979,0.15271875,0.1688125,7
13012,624258,Sauces and Condiments,0.28234375,0.2788125,0.48965625,0.38884375,0.5640625,0.7831875,0.80559375,0.15271875,0.1688125,7
13013,547182,Sauces and Condiments,0.41684375,0.29878125,0.57959375,0.55221875,0.40521875,0.68490625,0.76428125,0.38553125,0.60284375,7
13014,586455,Sauces and Condiments,0.690875,0.081375,0.8629375,0.5945625,0.7734375,0.20790625,0.93809375,0.15271875,0.1688125,7
13015,542971,Sauces and Condiments,0.09040625,0.081375,0.13184375,0.28978125,0.104875,0.20790625,0.93809375,0.15271875,0.1688125,7
13016,397568,Sauces and Condiments,0.27290625,0.29003125,0.51503125,0.33934375,0.3315,0.8493125,0.6746875,0.15271875,0.1688125,7
13017,533473,Sauces and Condiments,0.27290625,0.081375,0.13184375,0.5945625,0.104875,0.20790625,0.4971875,0.15271875,0.1688125,7
13018,497208,Sauces and Condiments,0.99525,0.081375,0.99784375,0.04196875,0.104875,0.20790625,0.0453125,0.15271875,0.1688125,7
13019,1024063,Sauces and Condiments,0.66453125,0.9913125,0.42090625,0.7423125,0.57490625,0.99084375,0.0453125,0.91696875,0.98328125,7
13020,1021391,Sauces and Condiments,0.37471875,0.081375,0.13184375,0.683,0.84965625,0.20790625,0.891375,0.15271875,0.1688125,7
13021,734284,Sauces and Condiments,0.571375,0.081375,0.13184375,0.78375,0.8583125,0.99303125,0.99628125,0.91453125,0.97365625,7
13022,591629,Sauces and Condiments,0.0071875,0.081375,0.13184375,0.04196875,0.104875,0.20790625,0.99725,0.90615625,0.1688125,7
13023,555800,Sauces and Condiments,0.7549375,0.48759375,0.933375,0.47471875,0.67234375,0.62965625,0.9005,0.8535,0.1688125,7
13024,733384,Sauces and Condiments,0.81946875,0.39321875,0.95175,0.35378125,0.30215625,0.62965625,0.7514375,0.83340625,0.51128125,7
13025,522378,Sauces and Condiments,0.59965625,0.081375,0.74778125,0.63071875,0.7734375,0.20790625,0.85325,0.15271875,0.1688125,7
13026,356687,Sauces and Condiments,0.54334375,0.081375,0.55921875,0.7345625,0.89765625,0.20790625,0.987375,0.15271875,0.1688125,7
13027,477519,Sauces and Condiments,0.3019375,0.4128125,0.13184375,0.5015,0.4840625,0.92671875,0.8018125,0.15271875,0.84340625,7
13028,640656,Sauces and Condiments,0.80578125,0.081375,0.9635,0.1710625,0.104875,0.20790625,0.86040625,0.73065625,0.83203125,7
13029,953539,Sauces and Condiments,0.06309375,0.2788125,0.301875,0.22890625,0.441,0.62965625,0.76475,0.15271875,0.47809375,7
13030,382730,Sauces and Condiments,0.37471875,0.081375,0.13184375,0.560625,0.810625,0.20790625,0.891375,0.15271875,0.1688125,7
13031,653008,Sauces and Condiments,0.4036875,0.56571875,0.60003125,0.28978125,0.441,0.20790625,0.8125625,0.649875,0.1688125,7
13032,410992,Sauces and Condiments,0.1335,0.28534375,0.34715625,0.3093125,0.30940625,0.64603125,0.5845,0.52140625,0.49615625,7
13033,366529,Sauces and Condiments,0.33871875,0.2788125,0.55921875,0.38884375,0.62503125,0.20790625,0.8940625,0.15271875,0.1688125,7
13034,387141,Sauces and Condiments,0.1650625,0.081375,0.51503125,0.22890625,0.5640625,0.20790625,0.97784375,0.15271875,0.1688125,7
13035,590734,Sauces and Condiments,0.0071875,0.081375,0.13184375,0.04196875,0.104875,0.20790625,0.9983125,0.15271875,0.1688125,7
13036,408952,Sauces and Condiments,0.23134375,0.081375,0.45475,0.28978125,0.62503125,0.20790625,0.60590625,0.15271875,0.1688125,7
13037,537126,Sauces and Condiments,0.984875,0.891,0.983125,0.55446875,0.104875,0.98553125,0.0453125,0.994,0.96975,7
13038,966661,Sauces and Condiments,0.99525,0.081375,0.99784375,0.04196875,0.104875,0.20790625,0.0453125,0.15271875,0.1688125,7
13039,363920,Sauces and Condiments,0.48209375,0.081375,0.7736875,0.267875,0.104875,0.20790625,0.97025,0.15271875,0.1688125,7
13040,385497,Sauces and Condiments,0.94921875,0.37471875,0.98790625,0.14221875,0.104875,0.20790625,0.85325,0.649875,0.1688125,7
13041,457613,Sauces and Condiments,0.571375,0.2788125,0.81584375,0.22890625,0.104875,0.62965625,0.85325,0.50809375,0.47809375,7
13042,592624,Sauces and Condiments,0.690875,0.081375,0.13184375,0.88115625,0.104875,0.20790625,0.99303125,0.7489375,0.1688125,7
13043,362949,Sauces and Condiments,0.90428125,0.081375,0.95978125,0.615375,0.8391875,0.20790625,0.80675,0.15271875,0.1688125,7
13044,454731,Sauces and Condiments,0.3884375,0.081375,0.63525,0.38884375,0.104875,0.20790625,0.99159375,0.7489375,0.7525625,7
13045,403652,Sauces and Condiments,0.0071875,0.081375,0.13184375,0.04196875,0.104875,0.20790625,0.0453125,0.15271875,0.1688125,7
13046,1077269,Sauces and Condiments,0.26546875,0.28278125,0.49396875,0.3343125,0.5733125,0.20790625,0.528125,0.40596875,0.486125,7
13047,1084273,Sauces and Condiments,0.0071875,0.081375,0.13184375,0.1710625,0.104875,0.20790625,0.84765625,0.15271875,0.1688125,7
13048,364108,Sauces and Condiments,0.28234375,0.081375,0.51503125,0.28978125,0.441,0.7831875,0.7088125,0.15271875,0.1688125,7
13049,528429,Sauces and Condiments,0.45478125,0.33159375,0.13184375,0.73071875,0.89765625,0.20790625,0.903125,0.15271875,0.1688125,7
